fecha_hora,fecha_objetivo,unidad,real,prediccion,modelo,ventana
2025-03-25 20:15:00,2025-03-25 20:30:00,G2,12.396195,12.372727,Línea base de persistencia,4
2025-03-25 20:30:00,2025-03-25 20:45:00,G1,10.155548,10.2146,Línea base de persistencia,4
2025-03-25 20:30:00,2025-03-25 20:45:00,G2,12.370165,12.396195,Línea base de persistencia,4
2025-03-25 20:45:00,2025-03-25 21:00:00,G1,10.3228,10.155548,Línea base de persistencia,4
2025-03-25 20:45:00,2025-03-25 21:00:00,G2,12.426778,12.370165,Línea base de persistencia,4
2025-03-25 21:00:00,2025-03-25 21:15:00,G1,9.9696,10.3228,Línea base de persistencia,4
2025-03-25 21:00:00,2025-03-25 21:15:00,G2,12.394887,12.426778,Línea base de persistencia,4
2025-03-25 21:15:00,2025-03-25 21:30:00,G1,10.315708,9.9696,Línea base de persistencia,4
2025-03-25 21:15:00,2025-03-25 21:30:00,G2,12.37674,12.394887,Línea base de persistencia,4
2025-03-25 21:30:00,2025-03-25 21:45:00,G1,10.132143,10.315708,Línea base de persistencia,4
2025-03-25 21:30:00,2025-03-25 21:45:00,G2,12.391685,12.37674,Línea base de persistencia,4
2025-03-25 21:45:00,2025-03-25 22:00:00,G1,10.315695,10.132143,Línea base de persistencia,4
2025-03-25 21:45:00,2025-03-25 22:00:00,G2,12.370345,12.391685,Línea base de persistencia,4
2025-03-25 22:00:00,2025-03-25 22:15:00,G1,10.164722,10.315695,Línea base de persistencia,4
2025-03-25 22:00:00,2025-03-25 22:15:00,G2,12.399933,12.370345,Línea base de persistencia,4
2025-03-25 22:15:00,2025-03-25 22:30:00,G1,10.396985,10.164722,Línea base de persistencia,4
2025-03-25 22:15:00,2025-03-25 22:30:00,G2,12.363845,12.399933,Línea base de persistencia,4
2025-03-25 22:30:00,2025-03-25 22:45:00,G1,9.798135,10.396985,Línea base de persistencia,4
2025-03-25 22:30:00,2025-03-25 22:45:00,G2,12.259555,12.363845,Línea base de persistencia,4
2025-03-25 22:45:00,2025-03-25 23:00:00,G1,10.33928,9.798135,Línea base de persistencia,4
2025-03-25 22:45:00,2025-03-25 23:00:00,G2,12.409942,12.259555,Línea base de persistencia,4
2025-03-25 23:00:00,2025-03-26 18:00:00,G1,10.103725,10.33928,Línea base de persistencia,4
2025-03-25 23:00:00,2025-03-26 18:00:00,G2,12.399657,12.409942,Línea base de persistencia,4
2025-03-26 18:00:00,2025-03-26 18:15:00,G1,10.162218,10.103725,Línea base de persistencia,4
2025-03-26 18:00:00,2025-03-26 18:15:00,G2,12.463802,12.399657,Línea base de persistencia,4
2025-03-26 18:15:00,2025-03-26 18:30:00,G1,9.869135,10.162218,Línea base de persistencia,4
2025-03-26 18:15:00,2025-03-26 18:30:00,G2,12.490155,12.463802,Línea base de persistencia,4
2025-03-26 18:30:00,2025-03-26 18:45:00,G1,10.082987,9.869135,Línea base de persistencia,4
2025-03-26 18:30:00,2025-03-26 18:45:00,G2,12.47391,12.490155,Línea base de persistencia,4
2025-03-26 18:45:00,2025-03-26 19:00:00,G1,9.896057,10.082987,Línea base de persistencia,4
2025-03-26 18:45:00,2025-03-26 19:00:00,G2,12.445045,12.47391,Línea base de persistencia,4
2025-03-26 19:00:00,2025-03-26 19:15:00,G1,10.033885,9.896057,Línea base de persistencia,4
2025-03-26 19:00:00,2025-03-26 19:15:00,G2,12.466795,12.445045,Línea base de persistencia,4
2025-03-26 19:15:00,2025-03-26 19:30:00,G1,10.150435,10.033885,Línea base de persistencia,4
2025-03-26 19:15:00,2025-03-26 19:30:00,G2,12.618512,12.466795,Línea base de persistencia,4
2025-03-26 19:30:00,2025-03-26 19:45:00,G1,9.943687,10.150435,Línea base de persistencia,4
2025-03-26 19:30:00,2025-03-26 19:45:00,G2,12.608697,12.618512,Línea base de persistencia,4
2025-03-26 19:45:00,2025-03-26 20:00:00,G1,9.958635,9.943687,Línea base de persistencia,4
2025-03-26 19:45:00,2025-03-26 20:00:00,G2,12.608298,12.608697,Línea base de persistencia,4
2025-03-26 20:00:00,2025-03-26 20:15:00,G1,9.952822,9.958635,Línea base de persistencia,4
2025-03-26 20:00:00,2025-03-26 20:15:00,G2,12.618765,12.608298,Línea base de persistencia,4
2025-03-26 20:15:00,2025-03-26 20:30:00,G1,9.938863,9.952822,Línea base de persistencia,4
2025-03-26 20:15:00,2025-03-26 20:30:00,G2,12.63129,12.618765,Línea base de persistencia,4
2025-03-26 20:30:00,2025-03-26 20:45:00,G1,10.05972,9.938863,Línea base de persistencia,4
2025-03-26 20:30:00,2025-03-26 20:45:00,G2,12.603082,12.63129,Línea base de persistencia,4
2025-03-26 20:45:00,2025-03-26 21:00:00,G1,9.940325,10.05972,Línea base de persistencia,4
2025-03-26 20:45:00,2025-03-26 21:00:00,G2,12.600845,12.603082,Línea base de persistencia,4
2025-03-26 21:00:00,2025-03-26 21:15:00,G1,9.941985,9.940325,Línea base de persistencia,4
2025-03-26 21:00:00,2025-03-26 21:15:00,G2,12.603117,12.600845,Línea base de persistencia,4
2025-03-26 21:15:00,2025-03-26 21:30:00,G1,9.954805,9.941985,Línea base de persistencia,4
2025-03-26 21:15:00,2025-03-26 21:30:00,G2,12.620017,12.603117,Línea base de persistencia,4
2025-03-26 21:30:00,2025-03-26 21:45:00,G1,9.982495,9.954805,Línea base de persistencia,4
2025-03-26 21:30:00,2025-03-26 21:45:00,G2,12.639695,12.620017,Línea base de persistencia,4
2025-03-26 21:45:00,2025-03-26 22:00:00,G1,9.969523,9.982495,Línea base de persistencia,4
2025-03-26 21:45:00,2025-03-26 22:00:00,G2,12.618915,12.639695,Línea base de persistencia,4
2025-03-26 22:00:00,2025-03-26 22:15:00,G1,9.920867,9.969523,Línea base de persistencia,4
2025-03-26 22:00:00,2025-03-26 22:15:00,G2,12.586593,12.618915,Línea base de persistencia,4
2025-03-26 22:15:00,2025-03-26 22:30:00,G1,9.930297,9.920867,Línea base de persistencia,4
2025-03-26 22:15:00,2025-03-26 22:30:00,G2,12.607725,12.586593,Línea base de persistencia,4
2025-03-26 22:30:00,2025-03-26 22:45:00,G1,9.928545,9.930297,Línea base de persistencia,4
2025-03-26 22:30:00,2025-03-26 22:45:00,G2,12.576277,12.607725,Línea base de persistencia,4
2025-03-26 22:45:00,2025-03-26 23:00:00,G1,9.869362,9.928545,Línea base de persistencia,4
2025-03-26 22:45:00,2025-03-26 23:00:00,G2,12.55095,12.576277,Línea base de persistencia,4
2025-03-26 23:00:00,2025-03-27 18:00:00,G1,9.96964,9.869362,Línea base de persistencia,4
2025-03-26 23:00:00,2025-03-27 18:00:00,G2,12.527205,12.55095,Línea base de persistencia,4
2025-03-27 18:00:00,2025-03-27 18:15:00,G1,10.398388,9.96964,Línea base de persistencia,4
2025-03-27 18:00:00,2025-03-27 18:15:00,G2,12.50781,12.527205,Línea base de persistencia,4
2025-03-27 18:15:00,2025-03-27 18:30:00,G1,9.98636,10.398388,Línea base de persistencia,4
2025-03-27 18:15:00,2025-03-27 18:30:00,G2,12.471118,12.50781,Línea base de persistencia,4
2025-03-27 18:30:00,2025-03-27 18:45:00,G1,9.687952,9.98636,Línea base de persistencia,4
2025-03-27 18:30:00,2025-03-27 18:45:00,G2,12.328275,12.471118,Línea base de persistencia,4
2025-03-27 18:45:00,2025-03-27 19:00:00,G1,9.80597,9.687952,Línea base de persistencia,4
2025-03-27 18:45:00,2025-03-27 19:00:00,G2,12.575565,12.328275,Línea base de persistencia,4
2025-03-27 19:00:00,2025-03-27 19:15:00,G1,10.199375,9.80597,Línea base de persistencia,4
2025-03-27 19:00:00,2025-03-27 19:15:00,G2,12.706122,12.575565,Línea base de persistencia,4
2025-03-27 19:15:00,2025-03-27 19:30:00,G1,10.083367,10.199375,Línea base de persistencia,4
2025-03-27 19:15:00,2025-03-27 19:30:00,G2,12.39831,12.706122,Línea base de persistencia,4
2025-03-27 19:30:00,2025-03-27 19:45:00,G1,10.043817,10.083367,Línea base de persistencia,4
2025-03-27 19:30:00,2025-03-27 19:45:00,G2,12.411053,12.39831,Línea base de persistencia,4
2025-03-27 19:45:00,2025-03-27 20:00:00,G1,10.202545,10.043817,Línea base de persistencia,4
2025-03-27 19:45:00,2025-03-27 20:00:00,G2,12.387272,12.411053,Línea base de persistencia,4
2025-03-27 20:00:00,2025-03-27 20:15:00,G1,9.817918,10.202545,Línea base de persistencia,4
2025-03-27 20:00:00,2025-03-27 20:15:00,G2,12.424437,12.387272,Línea base de persistencia,4
2025-03-27 20:15:00,2025-03-27 20:30:00,G1,10.104088,9.817918,Línea base de persistencia,4
2025-03-27 20:15:00,2025-03-27 20:30:00,G2,12.74297,12.424437,Línea base de persistencia,4
2025-03-27 20:30:00,2025-03-27 20:45:00,G1,9.796043,10.104088,Línea base de persistencia,4
2025-03-27 20:30:00,2025-03-27 20:45:00,G2,12.36648,12.74297,Línea base de persistencia,4
2025-03-27 20:45:00,2025-03-27 21:00:00,G1,10.323052,9.796043,Línea base de persistencia,4
2025-03-27 20:45:00,2025-03-27 21:00:00,G2,12.46701,12.36648,Línea base de persistencia,4
2025-03-27 21:00:00,2025-03-27 21:15:00,G1,9.799553,10.323052,Línea base de persistencia,4
2025-03-27 21:00:00,2025-03-27 21:15:00,G2,12.775245,12.46701,Línea base de persistencia,4
2025-03-27 21:15:00,2025-03-27 21:30:00,G1,9.726942,9.799553,Línea base de persistencia,4
2025-03-27 21:15:00,2025-03-27 21:30:00,G2,12.53827,12.775245,Línea base de persistencia,4
2025-03-27 21:30:00,2025-03-27 21:45:00,G1,9.742265,9.726942,Línea base de persistencia,4
2025-03-27 21:30:00,2025-03-27 21:45:00,G2,12.416515,12.53827,Línea base de persistencia,4
2025-03-27 21:45:00,2025-03-27 22:00:00,G1,10.303112,9.742265,Línea base de persistencia,4
2025-03-27 21:45:00,2025-03-27 22:00:00,G2,12.670813,12.416515,Línea base de persistencia,4
2025-03-27 22:00:00,2025-03-27 22:15:00,G1,9.958255,10.303112,Línea base de persistencia,4
2025-03-27 22:00:00,2025-03-27 22:15:00,G2,12.42499,12.670813,Línea base de persistencia,4
2025-03-27 22:15:00,2025-03-27 22:30:00,G1,9.942585,9.958255,Línea base de persistencia,4
2025-03-27 22:15:00,2025-03-27 22:30:00,G2,12.364295,12.42499,Línea base de persistencia,4
2025-03-27 22:30:00,2025-03-27 22:45:00,G1,9.75071,9.942585,Línea base de persistencia,4
2025-03-27 22:30:00,2025-03-27 22:45:00,G2,12.219022,12.364295,Línea base de persistencia,4
2025-03-27 22:45:00,2025-03-27 23:00:00,G1,10.067385,9.75071,Línea base de persistencia,4
2025-03-27 22:45:00,2025-03-27 23:00:00,G2,12.294318,12.219022,Línea base de persistencia,4
2025-03-27 23:00:00,2025-03-28 18:00:00,G1,9.94144,10.067385,Línea base de persistencia,4
2025-03-27 23:00:00,2025-03-28 18:00:00,G2,12.481625,12.294318,Línea base de persistencia,4
2025-03-28 18:00:00,2025-03-28 18:15:00,G1,9.939583,9.94144,Línea base de persistencia,4
2025-03-28 18:00:00,2025-03-28 18:15:00,G2,12.598142,12.481625,Línea base de persistencia,4
2025-03-28 18:15:00,2025-03-28 18:30:00,G1,10.01133,9.939583,Línea base de persistencia,4
2025-03-28 18:15:00,2025-03-28 18:30:00,G2,12.690278,12.598142,Línea base de persistencia,4
2025-03-28 18:30:00,2025-03-28 18:45:00,G1,9.94328,10.01133,Línea base de persistencia,4
2025-03-28 18:30:00,2025-03-28 18:45:00,G2,12.438815,12.690278,Línea base de persistencia,4
2025-03-28 18:45:00,2025-03-28 19:00:00,G1,9.880607,9.94328,Línea base de persistencia,4
2025-03-28 18:45:00,2025-03-28 19:00:00,G2,12.629335,12.438815,Línea base de persistencia,4
2025-03-28 19:00:00,2025-03-28 19:15:00,G1,9.93646,9.880607,Línea base de persistencia,4
2025-03-28 19:00:00,2025-03-28 19:15:00,G2,12.834608,12.629335,Línea base de persistencia,4
2025-03-28 19:15:00,2025-03-28 19:30:00,G1,9.71642,9.93646,Línea base de persistencia,4
2025-03-28 19:15:00,2025-03-28 19:30:00,G2,12.633205,12.834608,Línea base de persistencia,4
2025-03-28 19:30:00,2025-03-28 19:45:00,G1,10.223493,9.71642,Línea base de persistencia,4
2025-03-28 19:30:00,2025-03-28 19:45:00,G2,12.444965,12.633205,Línea base de persistencia,4
2025-03-28 19:45:00,2025-03-28 20:00:00,G1,10.20265,10.223493,Línea base de persistencia,4
2025-03-28 19:45:00,2025-03-28 20:00:00,G2,12.493123,12.444965,Línea base de persistencia,4
2025-03-28 20:00:00,2025-03-28 20:15:00,G1,10.21212,10.20265,Línea base de persistencia,4
2025-03-28 20:00:00,2025-03-28 20:15:00,G2,12.401753,12.493123,Línea base de persistencia,4
2025-03-28 20:15:00,2025-03-28 20:30:00,G1,10.202338,10.21212,Línea base de persistencia,4
2025-03-28 20:15:00,2025-03-28 20:30:00,G2,12.38928,12.401753,Línea base de persistencia,4
2025-03-28 20:30:00,2025-03-28 20:45:00,G1,10.10197,10.202338,Línea base de persistencia,4
2025-03-28 20:30:00,2025-03-28 20:45:00,G2,12.638388,12.38928,Línea base de persistencia,4
2025-03-28 20:45:00,2025-03-28 21:00:00,G1,9.941825,10.10197,Línea base de persistencia,4
2025-03-28 20:45:00,2025-03-28 21:00:00,G2,12.61439,12.638388,Línea base de persistencia,4
2025-03-28 21:00:00,2025-03-28 21:15:00,G1,9.685197,9.941825,Línea base de persistencia,4
2025-03-28 21:00:00,2025-03-28 21:15:00,G2,12.583813,12.61439,Línea base de persistencia,4
2025-03-28 21:15:00,2025-03-28 21:30:00,G1,9.957553,9.685197,Línea base de persistencia,4
2025-03-28 21:15:00,2025-03-28 21:30:00,G2,12.633945,12.583813,Línea base de persistencia,4
2025-03-28 21:30:00,2025-03-28 21:45:00,G1,9.94785,9.957553,Línea base de persistencia,4
2025-03-28 21:30:00,2025-03-28 21:45:00,G2,12.61703,12.633945,Línea base de persistencia,4
2025-03-28 21:45:00,2025-03-28 22:00:00,G1,9.950487,9.94785,Línea base de persistencia,4
2025-03-28 21:45:00,2025-03-28 22:00:00,G2,12.5995,12.61703,Línea base de persistencia,4
2025-03-28 22:00:00,2025-03-28 22:15:00,G1,9.94833,9.950487,Línea base de persistencia,4
2025-03-28 22:00:00,2025-03-28 22:15:00,G2,12.605623,12.5995,Línea base de persistencia,4
2025-03-28 22:15:00,2025-03-28 22:30:00,G1,9.951385,9.94833,Línea base de persistencia,4
2025-03-28 22:15:00,2025-03-28 22:30:00,G2,12.62749,12.605623,Línea base de persistencia,4
2025-03-28 22:30:00,2025-03-28 22:45:00,G1,9.629195,9.951385,Línea base de persistencia,4
2025-03-28 22:30:00,2025-03-28 22:45:00,G2,12.622105,12.62749,Línea base de persistencia,4
2025-03-28 22:45:00,2025-03-28 23:00:00,G1,9.966135,9.629195,Línea base de persistencia,4
2025-03-28 22:45:00,2025-03-28 23:00:00,G2,12.656168,12.622105,Línea base de persistencia,4
2025-03-28 23:00:00,2025-03-29 18:00:00,G1,10.318005,9.966135,Línea base de persistencia,4
2025-03-28 23:00:00,2025-03-29 18:00:00,G2,12.393755,12.656168,Línea base de persistencia,4
2025-03-29 18:00:00,2025-03-29 18:15:00,G1,10.242735,10.318005,Línea base de persistencia,4
2025-03-29 18:00:00,2025-03-29 18:15:00,G2,12.34792,12.393755,Línea base de persistencia,4
2025-03-29 18:15:00,2025-03-29 18:30:00,G1,10.173525,10.242735,Línea base de persistencia,4
2025-03-29 18:15:00,2025-03-29 18:30:00,G2,12.009512,12.34792,Línea base de persistencia,4
2025-03-29 18:30:00,2025-03-29 18:45:00,G1,10.42622,10.173525,Línea base de persistencia,4
2025-03-29 18:30:00,2025-03-29 18:45:00,G2,12.41059,12.009512,Línea base de persistencia,4
2025-03-29 18:45:00,2025-03-29 19:00:00,G1,9.847888,10.42622,Línea base de persistencia,4
2025-03-29 18:45:00,2025-03-29 19:00:00,G2,12.479895,12.41059,Línea base de persistencia,4
2025-03-29 19:00:00,2025-03-29 19:15:00,G1,10.003827,9.847888,Línea base de persistencia,4
2025-03-29 19:00:00,2025-03-29 19:15:00,G2,12.58442,12.479895,Línea base de persistencia,4
2025-03-29 19:15:00,2025-03-29 19:30:00,G1,9.682858,10.003827,Línea base de persistencia,4
2025-03-29 19:15:00,2025-03-29 19:30:00,G2,12.63304,12.58442,Línea base de persistencia,4
2025-03-29 19:30:00,2025-03-29 19:45:00,G1,10.086752,9.682858,Línea base de persistencia,4
2025-03-29 19:30:00,2025-03-29 19:45:00,G2,12.558557,12.63304,Línea base de persistencia,4
2025-03-29 19:45:00,2025-03-29 20:00:00,G1,9.763352,10.086752,Línea base de persistencia,4
2025-03-29 19:45:00,2025-03-29 20:00:00,G2,12.40594,12.558557,Línea base de persistencia,4
2025-03-29 20:00:00,2025-03-29 20:15:00,G1,10.179137,9.763352,Línea base de persistencia,4
2025-03-29 20:00:00,2025-03-29 20:15:00,G2,12.350442,12.40594,Línea base de persistencia,4
2025-03-29 20:15:00,2025-03-29 20:30:00,G1,10.190333,10.179137,Línea base de persistencia,4
2025-03-29 20:15:00,2025-03-29 20:30:00,G2,12.361935,12.350442,Línea base de persistencia,4
2025-03-29 20:30:00,2025-03-29 20:45:00,G1,10.209207,10.190333,Línea base de persistencia,4
2025-03-29 20:30:00,2025-03-29 20:45:00,G2,12.3855,12.361935,Línea base de persistencia,4
2025-03-29 20:45:00,2025-03-29 21:00:00,G1,10.178047,10.209207,Línea base de persistencia,4
2025-03-29 20:45:00,2025-03-29 21:00:00,G2,12.353415,12.3855,Línea base de persistencia,4
2025-03-29 21:00:00,2025-03-29 21:15:00,G1,10.099335,10.178047,Línea base de persistencia,4
2025-03-29 21:00:00,2025-03-29 21:15:00,G2,12.374602,12.353415,Línea base de persistencia,4
2025-03-29 21:15:00,2025-03-29 21:30:00,G1,10.046387,10.099335,Línea base de persistencia,4
2025-03-29 21:15:00,2025-03-29 21:30:00,G2,12.380987,12.374602,Línea base de persistencia,4
2025-03-29 21:30:00,2025-03-29 21:45:00,G1,10.22609,10.046387,Línea base de persistencia,4
2025-03-29 21:30:00,2025-03-29 21:45:00,G2,12.51755,12.380987,Línea base de persistencia,4
2025-03-29 21:45:00,2025-03-29 22:00:00,G1,10.048227,10.22609,Línea base de persistencia,4
2025-03-29 21:45:00,2025-03-29 22:00:00,G2,12.34245,12.51755,Línea base de persistencia,4
2025-03-29 22:00:00,2025-03-29 22:15:00,G1,10.083443,10.048227,Línea base de persistencia,4
2025-03-29 22:00:00,2025-03-29 22:15:00,G2,12.475375,12.34245,Línea base de persistencia,4
2025-03-29 22:15:00,2025-03-29 22:30:00,G1,9.70951,10.083443,Línea base de persistencia,4
2025-03-29 22:15:00,2025-03-29 22:30:00,G2,12.571122,12.475375,Línea base de persistencia,4
2025-03-29 22:30:00,2025-03-29 22:45:00,G1,10.153977,9.70951,Línea base de persistencia,4
2025-03-29 22:30:00,2025-03-29 22:45:00,G2,12.389035,12.571122,Línea base de persistencia,4
2025-03-29 22:45:00,2025-03-29 23:00:00,G1,10.193107,10.153977,Línea base de persistencia,4
2025-03-29 22:45:00,2025-03-29 23:00:00,G2,12.369877,12.389035,Línea base de persistencia,4
2025-03-29 23:00:00,2025-03-30 18:00:00,G1,10.17376,10.193107,Línea base de persistencia,4
2025-03-29 23:00:00,2025-03-30 18:00:00,G2,12.648765,12.369877,Línea base de persistencia,4
2025-03-30 18:00:00,2025-03-30 18:15:00,G1,9.948177,10.17376,Línea base de persistencia,4
2025-03-30 18:00:00,2025-03-30 18:15:00,G2,12.211147,12.648765,Línea base de persistencia,4
2025-03-30 18:15:00,2025-03-30 18:30:00,G1,10.21808,9.948177,Línea base de persistencia,4
2025-03-30 18:15:00,2025-03-30 18:30:00,G2,12.662847,12.211147,Línea base de persistencia,4
2025-03-30 18:30:00,2025-03-30 18:45:00,G1,9.864795,10.21808,Línea base de persistencia,4
2025-03-30 18:30:00,2025-03-30 18:45:00,G2,12.533083,12.662847,Línea base de persistencia,4
2025-03-30 18:45:00,2025-03-30 19:00:00,G1,9.917967,9.864795,Línea base de persistencia,4
2025-03-30 18:45:00,2025-03-30 19:00:00,G2,12.484367,12.533083,Línea base de persistencia,4
2025-03-30 19:00:00,2025-03-30 19:15:00,G1,10.283312,9.917967,Línea base de persistencia,4
2025-03-30 19:00:00,2025-03-30 19:15:00,G2,12.533592,12.484367,Línea base de persistencia,4
2025-03-30 19:15:00,2025-03-30 19:30:00,G1,9.961097,10.283312,Línea base de persistencia,4
2025-03-30 19:15:00,2025-03-30 19:30:00,G2,12.413272,12.533592,Línea base de persistencia,4
2025-03-30 19:30:00,2025-03-30 19:45:00,G1,9.73535,9.961097,Línea base de persistencia,4
2025-03-30 19:30:00,2025-03-30 19:45:00,G2,12.363825,12.413272,Línea base de persistencia,4
2025-03-30 19:45:00,2025-03-30 20:00:00,G1,10.258878,9.73535,Línea base de persistencia,4
2025-03-30 19:45:00,2025-03-30 20:00:00,G2,12.704382,12.363825,Línea base de persistencia,4
2025-03-30 20:00:00,2025-03-30 20:15:00,G1,9.938875,10.258878,Línea base de persistencia,4
2025-03-30 20:00:00,2025-03-30 20:15:00,G2,12.597465,12.704382,Línea base de persistencia,4
2025-03-30 20:15:00,2025-03-30 20:30:00,G1,10.095052,9.938875,Línea base de persistencia,4
2025-03-30 20:15:00,2025-03-30 20:30:00,G2,12.5333,12.597465,Línea base de persistencia,4
2025-03-30 20:30:00,2025-03-30 20:45:00,G1,9.11845,10.095052,Línea base de persistencia,4
2025-03-30 20:30:00,2025-03-30 20:45:00,G2,12.069888,12.5333,Línea base de persistencia,4
2025-03-30 20:45:00,2025-03-30 21:00:00,G1,9.882035,9.11845,Línea base de persistencia,4
2025-03-30 20:45:00,2025-03-30 21:00:00,G2,12.583013,12.069888,Línea base de persistencia,4
2025-03-30 21:00:00,2025-03-30 21:15:00,G1,9.18879,9.882035,Línea base de persistencia,4
2025-03-30 21:00:00,2025-03-30 21:15:00,G2,12.374932,12.583013,Línea base de persistencia,4
2025-03-30 21:15:00,2025-03-30 21:30:00,G1,10.080163,9.18879,Línea base de persistencia,4
2025-03-30 21:15:00,2025-03-30 21:30:00,G2,12.565815,12.374932,Línea base de persistencia,4
2025-03-30 21:30:00,2025-03-30 21:45:00,G1,10.174442,10.080163,Línea base de persistencia,4
2025-03-30 21:30:00,2025-03-30 21:45:00,G2,12.576335,12.565815,Línea base de persistencia,4
2025-03-30 21:45:00,2025-03-30 22:00:00,G1,10.068283,10.174442,Línea base de persistencia,4
2025-03-30 21:45:00,2025-03-30 22:00:00,G2,12.62098,12.576335,Línea base de persistencia,4
2025-03-30 22:00:00,2025-03-30 22:15:00,G1,9.73372,10.068283,Línea base de persistencia,4
2025-03-30 22:00:00,2025-03-30 22:15:00,G2,12.695837,12.62098,Línea base de persistencia,4
2025-03-30 22:15:00,2025-03-30 22:30:00,G1,9.81375,9.73372,Línea base de persistencia,4
2025-03-30 22:15:00,2025-03-30 22:30:00,G2,12.501983,12.695837,Línea base de persistencia,4
2025-03-30 22:30:00,2025-03-30 22:45:00,G1,9.555632,9.81375,Línea base de persistencia,4
2025-03-30 22:30:00,2025-03-30 22:45:00,G2,12.288065,12.501983,Línea base de persistencia,4
2025-03-30 22:45:00,2025-03-30 23:00:00,G1,10.292563,9.555632,Línea base de persistencia,4
2025-03-30 22:45:00,2025-03-30 23:00:00,G2,12.681675,12.288065,Línea base de persistencia,4
2025-03-30 23:00:00,2025-03-31 20:30:00,G1,1.265987,10.292563,Línea base de persistencia,4
2025-03-30 23:00:00,2025-03-31 20:30:00,G2,0.460292,12.681675,Línea base de persistencia,4
2025-03-31 20:30:00,2025-03-31 20:45:00,G1,1.419585,1.265987,Línea base de persistencia,4
2025-03-31 20:30:00,2025-03-31 20:45:00,G2,8.767098,0.460292,Línea base de persistencia,4
2025-03-31 20:45:00,2025-03-31 21:00:00,G1,5.498775,1.419585,Línea base de persistencia,4
2025-03-31 20:45:00,2025-03-31 21:00:00,G2,11.101878,8.767098,Línea base de persistencia,4
2025-03-31 21:00:00,2025-03-31 21:15:00,G1,5.70875,5.498775,Línea base de persistencia,4
2025-03-31 21:00:00,2025-03-31 21:15:00,G2,10.97384,11.101878,Línea base de persistencia,4
2025-03-31 21:15:00,2025-03-31 21:30:00,G1,5.744112,5.70875,Línea base de persistencia,4
2025-03-31 21:15:00,2025-03-31 21:30:00,G2,10.93547,10.97384,Línea base de persistencia,4
2025-03-31 21:30:00,2025-03-31 21:45:00,G1,5.743712,5.744112,Línea base de persistencia,4
2025-03-31 21:30:00,2025-03-31 21:45:00,G2,10.729893,10.93547,Línea base de persistencia,4
2025-03-31 21:45:00,2025-03-31 22:00:00,G1,5.7242,5.743712,Línea base de persistencia,4
2025-03-31 21:45:00,2025-03-31 22:00:00,G2,10.78711,10.729893,Línea base de persistencia,4
2025-03-31 22:00:00,2025-03-31 22:15:00,G1,5.70943,5.7242,Línea base de persistencia,4
2025-03-31 22:00:00,2025-03-31 22:15:00,G2,10.866465,10.78711,Línea base de persistencia,4
2025-03-31 22:15:00,2025-03-31 22:30:00,G1,5.64236,5.70943,Línea base de persistencia,4
2025-03-31 22:15:00,2025-03-31 22:30:00,G2,10.792307,10.866465,Línea base de persistencia,4
2025-03-31 22:30:00,2025-03-31 22:45:00,G1,5.622332,5.64236,Línea base de persistencia,4
2025-03-31 22:30:00,2025-03-31 22:45:00,G2,10.750187,10.792307,Línea base de persistencia,4
2025-03-31 22:45:00,2025-03-31 23:00:00,G1,5.73942,5.622332,Línea base de persistencia,4
2025-03-31 22:45:00,2025-03-31 23:00:00,G2,11.567607,10.750187,Línea base de persistencia,4
2025-03-13 21:00:00,2025-03-13 21:15:00,G1,9.869677,10.002615522014551,Random Forest,4
2025-03-13 21:00:00,2025-03-13 21:15:00,G2,12.782495,12.548032094519849,Random Forest,4
2025-03-13 21:15:00,2025-03-13 21:30:00,G1,9.52788,9.90263332467592,Random Forest,4
2025-03-13 21:15:00,2025-03-13 21:30:00,G2,12.55551,12.592678641384929,Random Forest,4
2025-03-13 21:30:00,2025-03-13 21:45:00,G1,9.735962,9.901919231563491,Random Forest,4
2025-03-13 21:30:00,2025-03-13 21:45:00,G2,12.645228,12.591007946407398,Random Forest,4
2025-03-13 21:45:00,2025-03-13 22:00:00,G1,9.69392,9.655271072167993,Random Forest,4
2025-03-13 21:45:00,2025-03-13 22:00:00,G2,12.605588,12.509341418000002,Random Forest,4
2025-03-13 22:00:00,2025-03-13 22:15:00,G1,10.015685,9.878877646843915,Random Forest,4
2025-03-13 22:00:00,2025-03-13 22:15:00,G2,12.609485,12.510621100792331,Random Forest,4
2025-03-13 22:15:00,2025-03-13 22:30:00,G1,9.567338,9.798022324317461,Random Forest,4
2025-03-13 22:15:00,2025-03-13 22:30:00,G2,12.641645,12.522725096884923,Random Forest,4
2025-03-13 22:30:00,2025-03-13 22:45:00,G1,9.995885,9.833847815371698,Random Forest,4
2025-03-13 22:30:00,2025-03-13 22:45:00,G2,12.508625,12.532769139350533,Random Forest,4
2025-03-13 22:45:00,2025-03-13 23:00:00,G1,9.97018,9.861036188131676,Random Forest,4
2025-03-13 22:45:00,2025-03-13 23:00:00,G2,12.624035,12.504169509451048,Random Forest,4
2025-03-13 23:00:00,2025-03-14 18:00:00,G1,10.347255,10.021358728343916,Random Forest,4
2025-03-13 23:00:00,2025-03-14 18:00:00,G2,12.360943,12.476120568603182,Random Forest,4
2025-03-14 18:00:00,2025-03-14 18:15:00,G1,10.38628,9.945622919162703,Random Forest,4
2025-03-14 18:00:00,2025-03-14 18:15:00,G2,12.425197,12.497613910424594,Random Forest,4
2025-03-14 18:15:00,2025-03-14 18:30:00,G1,9.94833,10.196247490203705,Random Forest,4
